,ep_reward,avg_reward,steps
621,67.53430612789118,75.89949930514221,300
622,64.4126147929764,75.6380176475652,300
623,137.7504108135902,76.60835952011763,300
624,162.87713324502562,78.07588557796517,300
625,91.79539637228152,77.91160834634029,300
626,62.65022619793446,77.37956066605116,300
627,4.8839515707763725,75.83988334868911,300
628,47.67834590144017,75.29080296512521,119
629,-154.19092625791615,72.1787676182826,242
630,121.61141560925287,72.52157755166513,300
631,60.45939543905189,74.53639988403715,300
632,122.1875092239516,75.76845725534513,300
633,22.977787824476252,74.98107574512227,112
634,140.6151923403987,75.19310706284345,300
635,-196.68288234320613,73.49952203004352,211
636,14.657968163951375,72.87340229491551,300
637,166.24252551025845,72.88481600047542,300
638,43.61533514359922,73.45305756995872,300
639,-89.1609811276208,72.23323651907752,215
640,123.06769205511107,72.24605488610442,300
641,12.982703911461014,74.01168626240707,300
642,85.72336620309328,73.82768844251535,300
643,81.38838004663307,73.87734456963238,300
644,148.93710719906542,74.03662599638682,300
645,125.72713476300306,73.84265840715862,300
646,128.6923091867931,73.64069175450587,300
647,131.51970986430237,74.49877140554977,300
648,85.19880099945244,75.0312900547695,300
649,148.77040099002937,76.73130892541691,300
650,119.06813901490862,77.29109207699393,300
651,104.06439380561842,77.28524349778895,300
652,143.55944520799326,76.97861140863115,300
653,104.44059562615612,76.99107557505904,300
654,137.34841925262708,77.1340311632142,300
655,153.06598603579587,77.92322459953631,300
656,36.573496141052885,78.11932669522619,300
657,145.51008075327422,81.05223195162517,300
658,85.90184503576882,81.82234471561682,300
